BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,DELINQcat,DEROGzero
False,26900.0,72848.0,101736.0,DebtCon,Office,10.0,0.0,0.0,131.40963745117188,0.0,21.0,36.369026,0,True
False,26900.0,45763.0,73797.0,DebtCon,Other,23.0,0.0,0.0,291.5916748046875,1.0,29.0,39.370857,0,True
False,26900.0,208384.0,276550.5,HomeImp,ProfExe,8.0,0.0,5.0,468.1781311035156,1.0,55.0,30.553005,1+,True
True,27000.0,79218.0,115721.0,DebtCon,Other,9.0,0.0,0.0,280.3437194824219,0.0,35.0,33.227764,0,True
False,27000.0,77910.0,117590.0,DebtCon,Other,4.0,0.0,0.0,91.87421417236328,2.0,31.0,38.497154,0,True
False,27000.0,50375.0,70656.0,DebtCon,Other,8.0,0.0,0.0,125.7160415649414,1.0,20.0,43.133846,0,True
False,27000.0,13718.0,35684.0,DebtCon,Other,16.0,2.0,0.0,122.29444885253906,1.0,18.0,24.355759,0,False
False,27000.0,144901.0,178093.0,DebtCon,ProfExe,7.0,0.0,0.0,331.1139831542969,0.0,34.0,40.56655,0,True
False,27000.0,45482.0,77000.0,DebtCon,Office,0.8,0.0,0.0,164.3000030517578,3.0,19.0,34.81826,0,True
True,27000.0,124000.0,162000.0,DebtCon,Other,0.8,0.0,2.0,166.36666870117188,1.0,34.0,34.81826,1+,True
False,27000.0,54515.0,82539.0,DebtCon,Other,20.0,0.0,0.0,203.8614044189453,0.0,26.0,37.11235,0,True
False,27000.0,45880.0,82425.0,DebtCon,Other,21.0,0.0,0.0,212.64422607421875,0.0,27.0,36.997795,0,True
False,27000.0,54834.0,85391.0,DebtCon,Other,9.0,0.0,1.0,132.5785369873047,2.0,30.0,39.30574,1,True
False,27000.0,65019.0,38441.0,DebtCon,Other,8.0,1.0,0.0,85.17950439453125,1.0,14.0,23.691175,0,False
False,27000.0,60631.0,86091.0,DebtCon,Other,24.0,0.0,2.0,200.14144897460938,1.0,20.0,26.248756,1+,True
False,27000.0,23160.0,58074.0,DebtCon,Other,36.0,0.0,0.0,275.8432312011719,1.0,24.0,40.13322,0,True
False,27000.0,65019.0,61844.0,DebtCon,Other,26.0,0.0,0.0,133.0997314453125,0.0,8.0,22.718653,0,True
False,27000.0,65019.0,38356.0,DebtCon,Other,8.0,0.0,0.0,87.4742202758789,1.0,13.0,20.927416,0,True
True,27100.0,63844.0,101000.0,DebtCon,Other,8.0,1.0,1.0,128.8000030517578,0.0,22.0,34.81826,1,False
False,27100.0,140305.0,237302.0,HomeImp,ProfExe,27.0,0.0,0.0,349.5142822265625,2.0,18.0,37.42085,0,True
False,27100.0,44095.0,77587.0,DebtCon,Mgr,14.0,1.0,0.0,92.14002990722656,6.0,15.0,33.535545,0,False
False,27100.0,24494.0,77479.0,DebtCon,Other,7.0,1.0,1.0,101.31291961669922,1.0,26.0,31.124554,1,False
False,27100.0,65019.0,31681.0,HomeImp,Other,23.0,0.0,0.0,92.51403045654297,2.0,15.0,29.741909,0,True
False,27100.0,33649.0,63214.0,IsMissing,Office,2.0,0.0,0.0,113.03673553466797,2.0,6.0,37.837864,0,True
False,27100.0,20479.0,46735.0,DebtCon,Other,24.0,0.0,0.0,103.81629180908203,0.0,10.0,24.258677,0,True
False,27100.0,118200.0,159739.0,DebtCon,ProfExe,6.0,0.0,1.0,117.15216064453125,3.0,27.0,34.20601,1,True
False,27100.0,20497.0,74244.0,DebtCon,Other,7.0,1.0,2.0,93.06034088134766,1.0,25.0,27.36134,1+,False
False,27200.0,70730.0,93752.0,DebtCon,Office,8.0,0.0,0.0,165.91932678222656,0.0,20.0,36.170906,0,True
False,27200.0,145725.0,179197.0,DebtCon,Other,1.0,0.0,0.0,183.37628173828125,0.0,34.0,40.28748,0,True
False,27200.0,83894.0,121302.0,DebtCon,ProfExe,6.0,0.0,1.0,124.27469635009766,0.0,18.0,29.732489,1,True
False,27200.0,110470.0,180982.0,DebtCon,Sales,17.0,0.0,0.0,295.471435546875,1.0,30.0,34.76695,0,True
False,27200.0,61000.0,104044.0,DebtCon,Other,16.0,0.0,1.0,141.98123168945312,0.0,30.0,39.54651,1,True
False,27200.0,101680.0,134864.0,DebtCon,Office,10.0,0.0,1.0,150.59619140625,0.0,29.0,40.880493,1,True
False,27200.0,97541.0,126368.0,DebtCon,ProfExe,0.0,1.0,0.0,186.77854919433594,3.0,38.0,34.810688,0,False
True,27200.0,61118.0,35184.0,DebtCon,Sales,10.0,4.0,2.0,134.64891052246094,7.0,23.0,45.25529,1+,False
False,27200.0,24070.0,58216.0,DebtCon,Other,35.0,0.0,0.0,273.3417663574219,0.0,24.0,37.639946,0,True
False,27200.0,58383.0,92484.0,DebtCon,Other,22.0,1.0,2.0,170.07232666015625,1.0,20.0,23.80982,1+,False
False,27300.0,66878.0,93656.0,DebtCon,Office,11.0,0.0,0.0,153.7958984375,0.0,20.0,39.085007,0,True
False,27300.0,72314.0,118839.0,DebtCon,Other,5.0,0.0,0.0,99.69383239746094,1.0,31.0,42.343422,0,True
False,27300.0,44026.0,71597.0,DebtCon,Other,22.0,0.0,1.0,287.226806640625,0.0,30.0,38.48695,1,True
False,27300.0,97373.0,126102.0,DebtCon,Office,10.0,0.0,1.0,139.13259887695312,0.0,28.0,39.173553,1,True
False,27300.0,55973.0,93503.0,DebtCon,Other,22.0,0.0,1.0,167.74172973632812,0.0,19.0,26.210176,1,True
False,27300.0,53223.0,86696.0,DebtCon,Office,0.0,0.0,0.0,96.07068634033203,0.0,22.0,34.51779,0,True
False,27300.0,135823.0,185416.0,DebtCon,Mgr,1.0,0.0,0.0,135.3597412109375,1.0,38.0,32.794975,0,True
True,27300.0,106221.0,137727.0,DebtCon,Self,3.0,0.0,0.0,300.57452392578125,3.0,45.0,32.56036,0,True
False,27300.0,37636.0,73328.0,DebtCon,Mgr,12.0,0.0,0.0,80.79269409179688,6.0,16.0,34.268227,0,True
False,27300.0,65019.0,37531.0,HomeImp,Other,22.0,0.0,0.0,82.66027069091797,2.0,14.0,29.609848,0,True
False,27300.0,127260.0,212953.0,DebtCon,ProfExe,9.0,0.0,0.0,244.16542053222656,3.0,26.0,21.241196,0,True
False,27300.0,65019.0,43277.0,DebtCon,Other,9.0,0.0,0.0,101.88661193847656,1.0,14.0,20.808197,0,True
False,27300.0,149950.0,177309.0,DebtCon,ProfExe,6.0,0.0,0.0,328.1681213378906,0.0,35.0,39.159554,0,True
False,27300.0,65019.0,116708.0,DebtCon,Mgr,11.0,0.0,0.0,175.20095825195312,0.0,26.0,33.747826,0,True
False,27300.0,140773.0,188414.0,DebtCon,ProfExe,12.0,0.0,0.0,144.0934600830078,0.0,37.0,41.482803,0,True
False,27400.0,99900.0,143437.0,DebtCon,Mgr,21.0,0.0,0.0,211.1082763671875,0.0,12.0,39.1103,0,True
True,27400.0,113364.0,146520.0,HomeImp,Office,16.0,1.0,1.0,284.3680114746094,2.0,13.0,34.62766,1,False
False,27400.0,65019.0,39858.0,DebtCon,Other,11.0,1.0,0.0,87.3790054321289,1.0,14.0,20.588215,0,False
False,27400.0,65019.0,121625.0,DebtCon,Mgr,7.0,1.0,0.0,154.43785095214844,0.0,27.0,33.373814,0,False
False,27400.0,195497.0,246354.0,DebtCon,Other,8.0,0.0,0.0,89.2644271850586,1.0,25.0,39.66482,0,True
False,27400.0,51298.0,90010.0,DebtCon,Other,6.0,1.0,0.0,146.65621948242188,3.0,29.0,42.159935,0,False
True,27400.0,23939.0,56874.0,DebtCon,Office,3.0,0.0,1.0,197.8000030517578,0.0,11.0,34.81826,1,True
False,27400.0,46575.0,85263.0,DebtCon,Office,1.0,0.0,0.0,155.64703369140625,2.0,19.0,39.48932,0,True
False,27400.0,100951.0,149305.0,DebtCon,Mgr,21.0,0.0,0.0,194.5330352783203,0.0,13.0,41.644173,0,True
False,27400.0,41370.0,70528.0,DebtCon,Office,18.0,0.0,0.0,180.204345703125,1.0,21.0,33.49509,0,True
False,27500.0,54511.0,84470.0,DebtCon,Other,9.0,0.0,1.0,140.247802734375,3.0,29.0,40.278297,1,True
False,27500.0,97679.0,149877.0,DebtCon,Mgr,23.0,0.0,0.0,193.00563049316406,0.0,12.0,39.415165,0,True
False,27500.0,145774.0,206788.0,HomeImp,ProfExe,4.0,0.0,0.0,191.94102478027344,0.0,27.0,38.001194,0,True
False,27500.0,132000.0,179000.0,DebtCon,ProfExe,1.0,1.0,0.0,226.23333740234375,2.0,19.0,34.81826,0,False
True,27500.0,137900.0,184000.0,DebtCon,Office,10.0,0.0,0.0,173.46665954589844,0.0,0.0,34.81826,0,True
False,27500.0,150666.0,192346.0,HomeImp,Self,3.0,0.0,0.0,177.87147521972656,0.0,17.0,39.97865,0,True
False,27500.0,65019.0,40807.0,DebtCon,Other,8.0,1.0,0.0,95.53351593017578,1.0,13.0,20.398924,0,False
False,27500.0,69579.0,117799.0,DebtCon,Other,5.0,0.0,0.0,84.37312316894531,2.0,32.0,38.86212,0,True
True,27500.0,97601.0,136546.0,DebtCon,Other,9.0,0.0,0.0,80.49714660644531,5.0,39.0,34.81826,0,True
False,27500.0,131269.0,211014.0,DebtCon,ProfExe,10.0,0.0,0.0,234.35128784179688,2.0,26.0,18.735147,0,True
False,27500.0,23439.0,47177.0,DebtCon,Other,25.0,0.0,0.0,112.8945083618164,0.0,11.0,23.022894,0,True
False,27600.0,54584.0,86568.0,DebtCon,Other,22.0,0.0,0.0,214.81573486328125,1.0,27.0,35.223972,0,True
False,27600.0,73846.0,100216.0,DebtCon,ProfExe,12.0,0.0,0.0,282.37066650390625,1.0,33.0,38.19125,0,True
False,27600.0,60039.0,86166.0,DebtCon,Office,0.0,0.0,0.0,100.9493179321289,0.0,23.0,33.820934,0,True
False,27600.0,121592.0,153432.0,DebtCon,Mgr,2.0,0.0,0.0,297.0016174316406,0.0,24.0,40.015316,0,True
False,27600.0,103898.0,130784.0,DebtCon,Office,11.0,0.0,0.0,147.12840270996094,0.0,29.0,42.009815,0,True
False,27600.0,131887.0,174323.0,DebtCon,Mgr,0.0,0.0,0.0,243.0537109375,2.0,24.0,35.271866,0,True
False,27600.0,150120.0,191972.0,HomeImp,Self,3.0,0.0,0.0,178.0384979248047,1.0,16.0,41.807426,0,True
False,27600.0,64818.0,91915.0,DebtCon,Other,16.0,0.0,0.0,99.60460662841797,0.0,17.0,32.461143,0,True
False,27600.0,153063.0,202542.0,HomeImp,Other,10.0,0.0,0.0,266.93896484375,2.0,33.0,42.829147,0,True
False,27600.0,57327.0,87683.0,DebtCon,Office,0.0,0.0,0.0,98.52177429199219,0.0,23.0,34.760574,0,True
False,27600.0,65019.0,117581.0,DebtCon,Mgr,10.0,0.0,0.0,165.00584411621094,0.0,27.0,34.998726,0,True
False,27600.0,54328.0,94216.0,DebtCon,Other,24.0,1.0,2.0,188.39373779296875,1.0,19.0,26.833313,1+,False
False,27600.0,124139.0,157940.0,DebtCon,Mgr,4.0,0.0,0.0,288.88653564453125,0.0,24.0,38.226738,0,True
False,27600.0,123121.0,157337.0,DebtCon,Mgr,2.0,0.0,0.0,283.2828674316406,0.0,24.0,36.948273,0,True
False,27600.0,72468.0,106906.0,DebtCon,ProfExe,12.0,0.0,0.0,288.84954833984375,1.0,32.0,38.984013,0,True
False,27600.0,112753.0,155166.0,DebtCon,ProfExe,6.0,0.0,0.0,124.99095153808594,3.0,26.0,32.08868,0,True
False,27600.0,129311.0,188143.0,DebtCon,Mgr,1.0,0.0,0.0,122.51688385009766,1.0,39.0,30.474174,0,True
False,27600.0,74964.0,118507.0,DebtCon,Other,5.0,0.0,0.0,91.71124267578125,1.0,32.0,39.146755,0,True
False,27700.0,63962.0,101676.0,DebtCon,Other,15.0,0.0,1.0,138.5694122314453,0.0,30.0,37.38459,1,True
False,27700.0,103249.0,206521.0,DebtCon,Other,24.0,0.0,0.0,196.78163146972656,0.0,19.0,25.688177,0,True
True,27700.0,97834.0,132396.0,HomeImp,ProfExe,18.0,0.0,2.0,303.951904296875,2.0,26.0,6.887024,1+,True
False,27700.0,54617.0,87722.0,DebtCon,Other,9.0,0.0,1.0,132.411376953125,3.0,29.0,39.631104,1,True
False,27700.0,73148.0,101462.0,DebtCon,ProfExe,10.0,0.0,0.0,264.6053771972656,0.0,33.0,40.475792,0,True
True,27700.0,65019.0,65635.0,HomeImp,Other,18.0,0.0,3.0,221.10000610351562,1.0,28.0,34.81826,1+,True
True,27700.0,61396.0,111627.0,IsMissing,Self,20.0,0.0,0.0,87.00250244140625,0.0,4.0,84.61389,0,True
False,27700.0,25947.0,49836.0,DebtCon,Other,24.0,0.0,0.0,120.02584838867188,0.0,10.0,23.810173,0,True
False,27700.0,77886.0,114494.0,DebtCon,ProfExe,9.0,0.0,0.0,118.47135162353516,0.0,18.0,28.344078,0,True
False,27700.0,54541.0,78832.0,DebtCon,Office,0.0,0.0,0.0,186.02084350585938,2.0,19.0,39.614334,0,True
False,27700.0,149169.0,183234.0,DebtCon,ProfExe,8.0,0.0,0.0,314.78582763671875,0.0,35.0,37.636684,0,True
True,27700.0,19300.0,39000.0,DebtCon,Mgr,12.0,3.0,0.0,212.06666564941406,0.0,46.0,34.81826,0,False
True,27700.0,83300.0,89235.5,HomeImp,Mgr,20.0,1.0,4.0,247.93333435058594,1.0,19.0,34.81826,1+,False
True,27700.0,85285.0,116468.0,DebtCon,Other,9.0,0.0,0.0,312.80792236328125,0.0,36.0,35.968025,0,True
False,27700.0,76055.0,126560.0,DebtCon,Office,0.0,0.0,0.0,310.6263427734375,1.0,23.0,38.98356,0,True
False,27700.0,65019.0,42515.0,DebtCon,Other,11.0,1.0,0.0,95.04307556152344,1.0,13.0,20.209038,0,False
False,27700.0,120070.0,153652.0,DebtCon,Office,4.0,0.0,0.0,300.1680603027344,2.0,35.0,43.920193,0,True
False,27700.0,141930.0,182516.0,DebtCon,ProfExe,0.0,0.0,0.0,235.6305694580078,2.0,19.0,41.958813,0,True
False,27700.0,35132.0,71456.0,DebtCon,Mgr,13.0,0.0,0.0,84.87496948242188,5.0,16.0,35.65073,0,True
False,27700.0,67446.0,99206.0,DebtCon,ProfExe,11.0,0.0,0.0,286.9659729003906,0.0,32.0,38.995163,0,True
False,27800.0,114417.0,150849.0,DebtCon,Mgr,5.0,0.0,0.0,285.3861389160156,0.0,24.0,38.581924,0,True
False,27800.0,96332.0,123598.0,DebtCon,ProfExe,1.0,0.0,0.0,190.31378173828125,2.0,38.0,33.855896,0,True
False,27800.0,19600.0,50594.0,DebtCon,Other,24.0,0.0,0.0,137.23403930664062,1.0,10.0,24.522375,0,True
False,27800.0,64804.0,97553.0,DebtCon,Other,15.0,1.0,0.0,105.09866333007812,1.0,17.0,32.17786,0,False
False,27800.0,127770.0,169440.0,DebtCon,Mgr,2.0,0.0,0.0,235.72854614257812,1.0,24.0,34.844154,0,True
False,27800.0,142356.0,177328.0,DebtCon,ProfExe,6.0,0.0,0.0,315.1755676269531,0.0,35.0,38.59599,0,True
False,27800.0,181405.0,229116.0,DebtCon,ProfExe,0.0,0.0,0.0,297.9981384277344,0.0,32.0,43.520428,0,True
False,27900.0,55859.0,92179.0,DebtCon,Office,0.0,0.0,1.0,94.93254089355469,0.0,23.0,33.0979,1,True
False,27900.0,73630.0,106757.0,DebtCon,ProfExe,11.0,0.0,0.0,282.75970458984375,1.0,32.0,38.266575,0,True
False,27900.0,137006.0,207997.0,HomeImp,ProfExe,5.0,0.0,0.0,194.0931396484375,1.0,28.0,36.906075,0,True
False,27900.0,66027.0,102745.0,DebtCon,ProfExe,9.0,0.0,0.0,298.1032409667969,1.0,32.0,38.250305,0,True
False,27900.0,69589.0,115061.0,DebtCon,Other,5.0,0.0,0.0,97.86384582519531,1.0,32.0,41.473972,0,True
True,27900.0,62264.0,39604.0,DebtCon,Sales,10.0,3.0,1.0,118.77826690673828,7.0,23.0,48.07753,1,False
False,27900.0,149359.0,192955.0,HomeImp,Self,0.0,0.0,0.0,172.57958984375,1.0,16.0,40.135532,0,True
False,27900.0,142346.0,185057.0,DebtCon,ProfExe,9.0,0.0,1.0,155.5487060546875,0.0,36.0,39.39704,1,True
False,27900.0,50988.0,81533.0,DebtCon,Office,1.0,0.0,0.0,167.6144561767578,2.0,18.0,40.620884,0,True
False,27900.0,113843.0,156282.0,DebtCon,ProfExe,7.0,0.0,0.0,109.95962524414062,2.0,27.0,33.942467,0,True
False,27900.0,135511.0,184219.0,DebtCon,ProfExe,1.0,1.0,0.0,241.05227661132812,2.0,19.0,38.60649,0,False
True,27900.0,90694.0,121543.0,DebtCon,Mgr,5.0,2.0,1.0,107.04624938964844,8.0,15.0,0.83811754,1,False
False,28000.0,58002.0,86427.0,DebtCon,Other,9.0,0.0,1.0,129.57534790039062,2.0,29.0,39.362694,1,True
False,28000.0,59775.0,87390.0,DebtCon,Other,8.0,0.0,0.0,138.48648071289062,3.0,30.0,41.543804,0,True
False,28000.0,140770.0,209726.0,HomeImp,ProfExe,5.0,0.0,0.0,190.32952880859375,0.0,27.0,38.886604,0,True
False,28000.0,49764.0,74526.0,DebtCon,Other,24.0,0.0,1.0,294.59478759765625,1.0,30.0,37.61131,1,True
False,28000.0,62376.0,104073.0,DebtCon,Other,16.0,1.0,0.0,146.1419219970703,0.0,30.0,39.75985,0,False
False,28000.0,77322.0,118082.0,DebtCon,Other,7.0,0.0,0.0,80.65809631347656,1.0,31.0,38.815437,0,True
False,28000.0,68000.0,106000.0,HomeImp,Other,6.0,0.0,0.0,114.69999694824219,8.0,21.0,34.81826,0,True
True,28000.0,86600.0,127000.0,DebtCon,ProfExe,6.5,0.0,4.0,234.36666870117188,5.0,35.0,34.81826,1+,True
True,28000.0,28042.0,63500.0,DebtCon,ProfExe,14.0,2.0,4.0,121.73332977294922,4.0,28.0,34.81826,1+,False
False,28000.0,96015.0,127551.0,DebtCon,ProfExe,0.0,1.0,0.0,196.5234832763672,3.0,37.0,34.871643,0,False
False,28100.0,100420.0,207737.0,DebtCon,Other,22.0,0.0,0.0,197.1981201171875,0.0,19.0,26.37255,0,True
False,28100.0,135991.0,183598.0,DebtCon,Mgr,0.0,0.0,0.0,131.58912658691406,1.0,38.0,31.085617,0,True
False,28100.0,96160.0,128767.0,DebtCon,Office,10.0,0.0,1.0,154.6728515625,0.0,29.0,41.117943,1,True
False,28100.0,86778.0,110851.0,DebtCon,Office,9.0,0.0,0.0,398.40234375,0.0,44.0,41.04059,0,True
False,28100.0,32470.0,54522.0,DebtCon,Other,35.0,0.0,0.0,295.4966735839844,0.0,23.0,38.799484,0,True
True,28100.0,61000.0,99000.0,DebtCon,Mgr,7.0,0.0,1.0,129.1666717529297,1.0,31.0,34.81826,1,True
True,28100.0,72100.0,112000.0,DebtCon,ProfExe,20.0,4.0,1.0,120.73332977294922,1.0,58.0,34.81826,1,False
False,28100.0,112564.0,162129.0,DebtCon,ProfExe,7.0,0.0,0.0,115.56446075439453,2.0,26.0,33.091682,0,True
True,28100.0,75768.0,89235.5,DebtCon,Other,9.0,0.0,0.0,133.1218719482422,3.0,33.0,46.7518,0,True
False,28200.0,90485.0,123674.0,DebtCon,Other,1.0,0.0,1.0,189.7347412109375,2.0,25.0,41.676987,1,True
False,28200.0,76011.0,129352.0,DebtCon,Office,1.0,0.0,0.0,302.8032531738281,0.0,23.0,36.390472,0,True
False,28200.0,58232.0,97555.0,DebtCon,Other,17.0,0.0,1.0,130.4507598876953,0.0,29.0,38.09273,1,True
False,28200.0,44363.0,72966.0,DebtCon,Mgr,16.0,1.0,0.0,82.27059173583984,6.0,16.0,34.980526,0,False
False,28200.0,61038.0,87534.0,DebtCon,Other,8.0,0.0,0.0,137.48782348632812,3.0,30.0,39.36002,0,True
False,28200.0,118728.0,160486.0,DebtCon,ProfExe,7.0,0.0,0.0,112.52082061767578,2.0,26.0,34.537342,0,True
False,28200.0,109184.0,207035.0,DebtCon,Other,23.0,0.0,0.0,179.937744140625,0.0,18.0,23.662457,0,True
False,28200.0,44321.0,63050.0,DebtCon,Office,19.0,0.0,0.0,182.24729919433594,2.0,22.0,32.477165,0,True
False,28200.0,185607.0,227617.0,DebtCon,ProfExe,0.0,0.0,0.0,311.062744140625,0.0,33.0,42.435284,0,True
False,28200.0,65019.0,117181.0,DebtCon,Mgr,9.0,0.0,0.0,170.64614868164062,0.0,26.0,31.601437,0,True
False,28200.0,148455.0,191419.0,HomeImp,Self,1.0,0.0,0.0,186.98304748535156,0.0,17.0,39.563305,0,True
False,28200.0,100353.0,131386.0,DebtCon,Office,9.0,0.0,0.0,146.06549072265625,0.0,28.0,38.679207,0,True
False,28200.0,51663.0,92860.0,DebtCon,Other,24.0,0.0,1.0,172.3406524658203,0.0,20.0,26.913004,1,True
False,28200.0,148772.0,186023.0,HomeImp,Self,3.0,0.0,0.0,203.57586669921875,1.0,17.0,43.304657,0,True
True,28200.0,66242.0,109762.0,DebtCon,Other,8.0,0.0,1.0,130.9695587158203,0.0,21.0,60.295414,1,True
False,28300.0,72572.0,117311.0,DebtCon,Other,6.0,0.0,0.0,85.79724884033203,1.0,32.0,39.876503,0,True
False,28300.0,65019.0,29512.0,HomeImp,Other,24.0,0.0,0.0,78.10906982421875,2.0,14.0,30.513283,0,True
False,28300.0,126942.0,166797.0,DebtCon,Mgr,0.0,0.0,0.0,244.7222900390625,1.0,23.0,33.394855,0,True
False,28300.0,105000.0,147000.0,DebtCon,ProfExe,11.0,0.0,0.0,162.36666870117188,1.0,17.0,34.81826,0,True
False,28300.0,71973.0,119224.0,DebtCon,Other,4.0,0.0,0.0,89.37995147705078,2.0,32.0,39.98106,0,True
False,28300.0,68959.0,102048.0,DebtCon,ProfExe,12.0,0.0,0.0,278.7146911621094,1.0,32.0,39.93275,0,True
False,28300.0,130028.0,178918.0,DebtCon,Mgr,2.0,0.0,0.0,113.94264221191406,1.0,39.0,33.440163,0,True
False,28300.0,137159.0,186153.0,DebtCon,Mgr,0.0,0.0,0.0,112.17281341552734,1.0,38.0,29.874731,0,True
False,28300.0,145931.0,239990.0,HomeImp,ProfExe,27.0,0.0,0.0,357.23095703125,0.0,19.0,38.26847,0,True
True,28300.0,104686.0,136033.0,HomeImp,ProfExe,13.0,0.0,2.0,291.1716613769531,1.0,27.0,5.762995,1+,True
False,28400.0,90823.0,126845.0,DebtCon,Other,1.0,0.0,0.0,188.77345275878906,1.0,25.0,42.896713,0,True
False,28400.0,72870.0,95647.0,DebtCon,Office,11.0,0.0,0.0,139.04525756835938,0.0,20.0,37.82068,0,True
False,28400.0,46126.0,66942.0,DebtCon,Office,18.0,0.0,0.0,180.66830444335938,2.0,21.0,33.769035,0,True
False,28400.0,150784.0,192411.0,HomeImp,Self,0.0,0.0,0.0,173.3054962158203,1.0,16.0,41.543255,0,True
False,28400.0,197852.0,243593.0,DebtCon,Other,10.0,0.0,0.0,111.10868072509766,2.0,26.0,41.214966,0,True
False,28400.0,207687.0,242544.0,HomeImp,Other,8.0,0.0,0.0,134.00767517089844,0.0,41.0,41.298386,0,True
False,28400.0,106020.0,206030.0,DebtCon,Other,22.0,0.0,0.0,188.75247192382812,0.0,18.0,25.330372,0,True
False,28400.0,112996.0,175817.0,DebtCon,Sales,17.0,0.0,0.0,303.28204345703125,1.0,31.0,36.289,0,True
False,28400.0,53480.0,90560.0,DebtCon,Other,24.0,0.0,1.0,174.47471618652344,0.0,19.0,24.490839,1,True
False,28400.0,183314.0,232345.0,DebtCon,ProfExe,1.0,0.0,0.0,300.904296875,1.0,32.0,42.336227,0,True
False,28400.0,36484.0,73478.0,DebtCon,Mgr,13.0,1.0,0.0,100.97509002685547,6.0,16.0,34.763992,0,False
False,28400.0,206126.0,238745.0,HomeImp,Other,9.0,0.0,0.0,119.06976318359375,1.0,42.0,41.67019,0,True
False,28500.0,49461.0,83352.0,DebtCon,Other,21.0,0.0,0.0,210.02505493164062,0.0,26.0,37.301765,0,True
False,28500.0,73188.0,111925.0,HomeImp,Other,5.0,0.0,0.0,123.61317443847656,8.0,21.0,44.520554,0,True
False,28500.0,97262.0,131830.0,DebtCon,Office,10.0,0.0,0.0,168.80352783203125,0.0,29.0,42.324924,0,True
False,28500.0,65019.0,41763.0,DebtCon,Other,12.0,1.0,0.0,92.86698913574219,1.0,13.0,21.901855,0,False
True,28500.0,108293.0,135317.0,DebtCon,Other,5.0,0.0,0.0,219.61524963378906,4.0,43.0,31.20973,0,True
False,28500.0,84908.0,108385.0,DebtCon,Office,10.0,0.0,0.0,384.2850341796875,0.0,45.0,41.34201,0,True
False,28500.0,43413.0,73248.0,DebtCon,Mgr,13.0,0.0,0.0,102.5670166015625,6.0,16.0,35.671505,0,True
False,28500.0,100145.0,130522.0,DebtCon,Office,10.0,0.0,0.0,137.94287109375,0.0,29.0,39.07259,0,True
False,28500.0,137174.0,186118.0,DebtCon,Mgr,1.0,0.0,0.0,115.29480743408203,1.0,39.0,32.875126,0,True
False,28500.0,29338.0,62220.0,IsMissing,Office,2.0,0.0,0.0,113.20592498779297,1.0,6.0,36.877098,0,True
False,28600.0,32136.0,51599.0,DebtCon,Other,35.0,0.0,0.0,284.0838623046875,0.0,23.0,39.547733,0,True
False,28600.0,94165.0,130285.0,DebtCon,Office,10.0,0.0,1.0,137.81332397460938,0.0,28.0,42.080017,1,True
False,28600.0,85174.0,127306.0,DebtCon,Other,1.0,0.0,0.0,193.07391357421875,1.0,24.0,40.65625,0,True
False,28600.0,136546.0,185507.0,DebtCon,ProfExe,0.0,0.0,0.0,212.31410217285156,3.0,19.0,40.5168,0,True
False,28600.0,26189.0,50409.0,DebtCon,Other,36.0,0.0,0.0,287.4961853027344,0.0,23.0,38.644394,0,True
False,28600.0,39009.0,75893.0,DebtCon,Mgr,12.0,1.0,0.0,85.62551879882812,6.0,15.0,33.975815,0,False
False,28600.0,105907.0,156126.0,DebtCon,ProfExe,10.0,0.0,0.0,165.09072875976562,1.0,17.0,33.2313,0,True
False,28600.0,31634.0,65157.0,IsMissing,Office,5.0,0.0,0.0,119.36202239990234,1.0,6.0,40.15942,0,True
True,28600.0,126189.0,167157.0,DebtCon,ProfExe,19.0,0.0,2.0,239.22703552246094,0.0,26.0,31.012749,1+,True
False,28700.0,107281.0,155874.0,DebtCon,ProfExe,10.0,0.0,0.0,173.83583068847656,0.0,17.0,32.740368,0,True
False,28700.0,137247.0,186685.0,DebtCon,Mgr,0.0,0.0,0.0,110.49500274658203,1.0,39.0,30.859724,0,True
False,28700.0,131767.0,214558.0,DebtCon,ProfExe,10.0,0.0,0.0,238.79489135742188,2.0,27.0,20.523272,0,True
False,28700.0,67951.0,106093.0,DebtCon,ProfExe,11.0,0.0,0.0,263.7439270019531,0.0,32.0,40.212234,0,True
False,28700.0,133188.0,179454.0,DebtCon,ProfExe,1.0,1.0,0.0,223.34866333007812,1.0,19.0,41.136158,0,False
True,28700.0,25190.0,59841.0,DebtCon,Office,1.0,0.0,1.0,201.17678833007812,0.0,11.0,35.729286,1,True
False,28800.0,204455.0,245685.0,HomeImp,Other,8.0,0.0,0.0,123.39674377441406,1.0,42.0,42.34547,0,True
False,28800.0,132019.0,168828.0,DebtCon,Mgr,0.0,0.0,0.0,231.2861328125,1.0,24.0,35.490307,0,True
False,28800.0,65019.0,121560.0,DebtCon,Mgr,8.0,1.0,0.0,175.2063446044922,0.0,26.0,31.612038,0,False
False,28800.0,151328.0,194243.0,HomeImp,Self,2.0,0.0,0.0,174.97705078125,0.0,17.0,42.11254,0,True
False,28800.0,65019.0,44761.0,DebtCon,Other,10.0,0.0,0.0,84.728271484375,1.0,14.0,22.841663,0,True
False,28800.0,134144.0,185910.0,DebtCon,Mgr,2.0,0.0,0.0,122.50389099121094,1.0,39.0,30.338219,0,True
